feature,importance
counts__bitcoin_stockprice,1.4755859
counts__bitcoin_volume,562.5868
counts__bitcoin_volatility,0.7474365
counts__bitcoin_volatility_std_10,1.2160645
counts__bitcoin_avg_volume_20,15.946045
counts__bitcoin_volume_spike_20,252.3534
counts__bitcoin_stockprice_sma_20,-1.3057861
counts__bitcoin_stockprice_ema_26,-1.1164551
counts__bitcoin_stockprice_macd_line,-0.25268555
counts__bitcoin_stockprice_rsi_14,1.5247803
counts__bitcoin_stockprice_bb_mean_20,-0.7980957
counts__bitcoin_stockprice_bb_upper_20,-0.623291
counts__bitcoin_stockprice_bb_lower_20,0.1796875
counts__bitcoin_dx_14,7.4226074
counts__bitcoin_adx_14,2.03125
counts__bitcoin_stoch_d_3,13.960815
counts__bitcoin_obv,-0.049560547
counts__bitcoin_stockprice_momentum_21,-3.1032715
scores__business_entrepreneurs,14.49353
scores__science_technology,-9.720825
binary__is_trading_day,1480.0221
counts__tweet_count,18.022827
counts__nlp_tweet_count,4.520752
counts__tesla,22.533325
counts__stock,-10.948486
counts__market,2.4580078
counts__price,-1.0469971
counts__profit,-4.868164
counts__loss,1.8687744
counts__revenue,5.4259033
counts__inflation,3.1478271
counts__interest,-1.7796631
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,7.121826
counts__model,-1.8405762
counts__cybertruck,-0.8956299
counts__starship,0.5102539
counts__buy,-1.486206
counts__sell,-13.546509
counts__likeCount,1.9398193
counts__quoteCount,-2.4569092
counts__retweetCount,5.4401855
counts__replyCount,1.3492432
scores__neg,-6.9124756
scores__neu,-61.290283
scores__pos,-59.01123
scores__anger,6.744629
scores__disgust,164.58545
scores__fear,7.281616
scores__joy,32.25525
scores__neutral,-196.03235
scores__sadness,17.694946
scores__surprise,-11.947876
scores__news_social_concern,-1.9353027
binary__no_tweets,0.0
