feature,importance
counts__tesla_stockprice,8.167847
counts__tesla_volume,51.07898
counts__tesla_volatility,12.810913
counts__tesla_volatility_std_10,2.720398
counts__tesla_avg_volume_20,18.20813
counts__tesla_volume_spike_20,61.911316
counts__tesla_stockprice_sma_20,5.916565
counts__tesla_stockprice_ema_26,-1.3671265
counts__tesla_stockprice_macd_line,1.4956055
counts__tesla_stockprice_rsi_14,1.2556152
counts__tesla_stockprice_bb_mean_20,-10.940735
counts__tesla_stockprice_bb_upper_20,0.23779297
counts__tesla_stockprice_bb_lower_20,-0.7020874
counts__tesla_dx_14,-3.1757812
counts__tesla_adx_14,6.0563965
counts__tesla_stoch_d_3,6.6063843
counts__tesla_obv,2.7105103
counts__tesla_stockprice_momentum_21,-1.1851196
scores__business_entrepreneurs,2.6124268
scores__science_technology,-10.824829
binary__is_trading_day,1.2939453
counts__tweet_count,0.62835693
counts__nlp_tweet_count,0.74468994
counts__tesla,15.288513
counts__stock,1.3363037
counts__market,2.8033447
counts__price,0.7632446
counts__profit,1.2758789
counts__loss,1.5290527
counts__revenue,-0.27514648
counts__inflation,-0.10559082
counts__interest,-1.4302979
counts__bitcoin,-1.0430908
counts__dogecoin,0.0
counts__crypto,0.1184082
counts__ethereum,0.0
counts__spacex,0.62823486
counts__model,-3.3306885
counts__cybertruck,3.9838867
counts__starship,-0.6724243
counts__buy,-1.0290527
counts__sell,17.177002
counts__likeCount,-0.59033203
counts__quoteCount,-0.7593384
counts__retweetCount,2.0689087
counts__replyCount,-1.3466797
scores__neg,4.5008545
scores__neu,-10.981567
scores__pos,-11.370605
scores__anger,4.2315674
scores__disgust,2.2994995
scores__fear,-2.5877686
scores__joy,-0.7236328
scores__neutral,-5.9525757
scores__sadness,-0.06542969
scores__surprise,-2.7491455
scores__news_social_concern,-4.4005127
binary__no_tweets,0.0
