feature,importance
counts__sp500_stockprice,-0.2695427
counts__sp500_volume,-0.013271332
counts__sp500_volatility,0.025924683
counts__sp500_volatility_std_10,-0.026187897
counts__sp500_avg_volume_20,-0.0036773682
counts__sp500_volume_spike_20,0.017368317
counts__sp500_stockprice_sma_20,0.08364868
counts__sp500_stockprice_ema_26,0.3138733
counts__sp500_stockprice_macd_line,-0.19516754
counts__sp500_stockprice_rsi_14,0.78344345
counts__sp500_stockprice_bb_mean_20,0.3523407
counts__sp500_stockprice_bb_upper_20,0.18089676
counts__sp500_stockprice_bb_lower_20,0.2620926
counts__sp500_dx_14,0.24261093
counts__sp500_adx_14,0.006958008
counts__sp500_stoch_d_3,0.8889847
counts__sp500_obv,-0.6850853
counts__sp500_stockprice_momentum_21,-0.1810875
scores__business_entrepreneurs,-0.35802078
scores__science_technology,-0.47522354
binary__is_trading_day,0.095062256
counts__tweet_count,0.015640259
counts__nlp_tweet_count,-0.054214478
counts__tesla,-0.07985306
counts__stock,0.0
counts__market,0.0
counts__price,0.0017166138
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,0.004058838
counts__model,-0.0030097961
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,-0.0011253357
counts__sell,0.1756897
counts__likeCount,-0.387249
counts__quoteCount,-0.03284073
counts__retweetCount,-0.08174896
counts__replyCount,0.33730316
scores__neg,1.2567062
scores__neu,0.11009216
scores__pos,-0.2044754
scores__anger,0.0004310608
scores__disgust,-0.0058403015
scores__fear,0.062465668
scores__joy,0.057979584
scores__neutral,0.23206711
scores__sadness,0.18354797
scores__surprise,-0.4686432
scores__news_social_concern,0.03904724
binary__no_tweets,-0.15358734
