feature,importance
counts__tesla_stockprice,2.6837769
counts__tesla_volume,24.650696
counts__tesla_volatility,0.4911499
counts__tesla_volatility_std_10,-10.438232
counts__tesla_avg_volume_20,0.49938965
counts__tesla_volume_spike_20,43.796875
counts__tesla_stockprice_sma_20,1.137146
counts__tesla_stockprice_ema_26,-5.090332
counts__tesla_stockprice_macd_line,-0.9138794
counts__tesla_stockprice_rsi_14,-9.385498
counts__tesla_stockprice_bb_mean_20,-2.8842163
counts__tesla_stockprice_bb_upper_20,-3.7504883
counts__tesla_stockprice_bb_lower_20,-5.017761
counts__tesla_dx_14,0.37078857
counts__tesla_adx_14,-1.0501099
counts__tesla_stoch_d_3,1.8540039
counts__tesla_obv,-1.1205444
counts__tesla_stockprice_momentum_21,-3.7947998
scores__business_entrepreneurs,-2.3831787
scores__science_technology,2.343872
binary__is_trading_day,6.99823
counts__tweet_count,-1.0652466
counts__nlp_tweet_count,-1.1500854
counts__tesla,0.16912842
counts__stock,0.27893066
counts__market,-0.39624023
counts__price,0.05718994
counts__profit,-0.122924805
counts__loss,0.44488525
counts__revenue,-0.3796997
counts__inflation,0.62042236
counts__interest,-0.021240234
counts__bitcoin,-0.06359863
counts__dogecoin,-0.0211792
counts__crypto,-0.05279541
counts__ethereum,0.0
counts__spacex,0.17858887
counts__model,-0.06768799
counts__cybertruck,-0.080078125
counts__starship,0.06402588
counts__buy,-0.70214844
counts__sell,0.2019043
counts__likeCount,0.51312256
counts__quoteCount,0.43756104
counts__retweetCount,1.1248779
counts__replyCount,2.1013794
scores__neg,1.0484619
scores__neu,1.1657104
scores__pos,-0.4387207
scores__anger,2.4205933
scores__disgust,-0.20178223
scores__fear,1.173706
scores__joy,-0.8826294
scores__neutral,-0.8855591
scores__sadness,5.4838257
scores__surprise,1.0184937
scores__news_social_concern,-0.64404297
binary__no_tweets,-0.011779785
