feature,importance
counts__nasdaq_stockprice,1.0791321
counts__nasdaq_volume,10.701111
counts__nasdaq_volatility,-0.10922241
counts__nasdaq_volatility_std_10,5.634613
counts__nasdaq_avg_volume_20,4.3250427
counts__nasdaq_volume_spike_20,9.944611
counts__nasdaq_stockprice_sma_20,-0.054351807
counts__nasdaq_stockprice_ema_26,1.0193481
counts__nasdaq_stockprice_macd_line,0.91174316
counts__nasdaq_stockprice_rsi_14,-0.6904602
counts__nasdaq_stockprice_bb_mean_20,1.7016907
counts__nasdaq_stockprice_bb_upper_20,0.0050354004
counts__nasdaq_stockprice_bb_lower_20,1.0258789
counts__nasdaq_dx_14,6.059204
counts__nasdaq_adx_14,-2.9179993
counts__nasdaq_stoch_d_3,-1.2127686
counts__nasdaq_obv,0.501709
counts__nasdaq_stockprice_momentum_21,-0.47302246
scores__business_entrepreneurs,-1.0540466
scores__science_technology,-5.6011963
binary__is_trading_day,3.0441895
counts__tweet_count,-0.043914795
counts__nlp_tweet_count,-0.04840088
counts__tesla,-0.1461792
counts__stock,0.0
counts__market,0.0
counts__price,-0.02822876
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,0.2662964
counts__model,0.20275879
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,-0.042541504
counts__sell,0.04638672
counts__likeCount,-0.51568604
counts__quoteCount,-0.5888977
counts__retweetCount,-0.75579834
counts__replyCount,-0.43930054
scores__neg,2.506195
scores__neu,-2.4700012
scores__pos,-6.6104736
scores__anger,-0.0107421875
scores__disgust,0.17202759
scores__fear,-0.816803
scores__joy,-0.7137451
scores__neutral,-1.6767273
scores__sadness,-2.0706177
scores__surprise,-7.55484
scores__news_social_concern,0.743042
binary__no_tweets,-0.9610596
