Date,sp500_stockprice,bitcoin_stockprice,nasdaq_stockprice,tesla_stockprice,sp500_volume,bitcoin_volume,nasdaq_volume,tesla_volume,sp500_volatility,bitcoin_volatility,nasdaq_volatility,tesla_volatility,is_trading_day,bitcoin_change_stockprice,sp500_change_stockprice,nasdaq_change_stockprice,tesla_change_stockprice,bitcoin_change_volume,sp500_change_volume,nasdaq_change_volume,tesla_change_volume,bitcoin_change_volatility,sp500_change_volatility,nasdaq_change_volatility,tesla_change_volatility,target_sp500_change_stockprice_next,sp500_stockprice_sma_5,sp500_stockprice_sma_10,sp500_stockprice_sma_20,sp500_stockprice_sma_50,sp500_stockprice_sma_100,sp500_stockprice_ema_12,sp500_stockprice_ema_26,sp500_stockprice_macd_line,sp500_stockprice_macd_signal,sp500_stockprice_macd_hist,sp500_stockprice_rsi_14,sp500_stockprice_bb_mean_20,sp500_stockprice_bb_upper_20,sp500_stockprice_bb_lower_20,sp500_atr_14,sp500_pdi_14,sp500_mdi_14,sp500_dx_14,sp500_adx_14,sp500_stoch_k_14,sp500_stoch_d_3,sp500_obv,sp500_stockprice_momentum_7,sp500_stockprice_roc_7,sp500_stockprice_momentum_21,sp500_stockprice_roc_21,sp500_mfi_14,sp500_volatility_std_10,sp500_avg_volume_20,sp500_volume_spike_20,bitcoin_volatility_std_10,bitcoin_avg_volume_20,bitcoin_volume_spike_20,nasdaq_volatility_std_10,nasdaq_avg_volume_20,nasdaq_volume_spike_20,tesla_volatility_std_10,tesla_avg_volume_20,tesla_volume_spike_20,sp500_to_bitcoin_ratio,sp500_bitcoin_corr_20,sp500_to_nasdaq_ratio,sp500_nasdaq_corr_20,sp500_to_tesla_ratio,sp500_tesla_corr_20,bitcoin_to_nasdaq_ratio,bitcoin_nasdaq_corr_20,bitcoin_to_tesla_ratio,bitcoin_tesla_corr_20,nasdaq_to_tesla_ratio,nasdaq_tesla_corr_20
2014-09-17,2001.5699462890625,457.3340148925781,4562.18994140625,17.42533302307129,3209420000.0,21056800,1796710000.0,77665500.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4891180086237234,2001.5699462890625,2001.5699462890625,2001.5699462890625,2001.5699462890625,2001.5699462890625,2001.5699462890625,2001.5699462890625,0.0,0.0,0.0,,2001.5699462890625,,,17.449951171875,,,,,47.449457852395945,47.449457852395945,0.0,,,,,,,3209420000.0,1.0,,21056800.0,1.0,,1796710000.0,1.0,,77665500.0,1.0,4.37660414731934,,0.4387300774399801,,114.86552042586312,,0.1002444047192847,,26.24535291733386,,261.81364427100885,
2014-09-18,2011.3599853515625,424.4400024414063,4593.43017578125,17.58799934387207,3235340000.0,34483200,1774840000.0,55389000.0,0.0,0.0,0.0,0.0,True,-7.192557601231164,0.4891180086237234,0.684764000978233,0.9335048035260528,63.762774970555824,0.8076225610857968,-1.2172248164701085,-28.68261969600401,,,,,-0.0477269581025452,2006.4649658203125,2006.4649658203125,2006.4649658203125,2006.4649658203125,2006.4649658203125,2003.076106144832,2002.2951343677664,0.780971777065588,0.1561943554131176,0.6247774216524704,,2006.4649658203125,2020.3101718386624,1992.6197598019623,16.972813197544642,9.426696489942865,-0.0,100.0,100.0,94.8557257924989,71.15259182244742,3235340000.0,,,,,100.0,0.0,3222380000.0,1.004021872032473,0.0,27770000.0,1.2417428880086423,0.0,1785775000.0,0.9938766081953212,0.0,66527250.0,0.8325761248210319,4.7388558424797145,-1.0000000000000029,0.4378775573767093,1.0,114.35979419980768,1.0,0.0924015357149121,-1.0000000000000029,24.13236401383468,-1.0000000000000029,261.16843001712255,1.0
2014-09-19,2010.4000244140625,394.7959899902344,4579.7900390625,17.288000106811523,4880220000.0,37919700,3178490000.0,102163500.0,0.0,0.0,0.0,0.0,True,-6.984264508683835,-0.0477269581025452,-0.2969488203100834,-1.7057041633622203,9.965722438752778,50.84102443638072,79.08600211850083,84.44727292422682,,,,,0.0,2007.7766520182288,2007.7766520182288,2007.7766520182288,2007.7766520182288,2007.7766520182288,2004.2028628016365,2002.8954965934176,1.307366208218582,0.3864287259742104,0.9209374822443714,,2007.7766520182288,2018.5697569017616,1996.983547134697,16.66547253667092,11.880734040953389,-0.0,100.0,100.0,65.88372989386404,69.39630451291963,-1644880000.0,,,,,100.0,0.0,3774993333.3333335,1.292775792981533,0.0,31153233.33333333,1.2171994988214172,0.0,2250013333.333333,1.4126538509401425,0.0,78406000.0,1.303006147488713,5.092250365723805,-0.8349999923475624,0.438972094193558,0.9353725595572556,116.2887558996462,0.1373399864006076,0.0862039496620789,-0.5864325189681846,22.836417604757163,0.4303568801936248,264.91149992867304,0.4787766526035319
2014-09-20,2010.4000244140625,408.9039916992188,4579.7900390625,17.288000106811523,4880220000.0,36863600,3178490000.0,102163500.0,0.0,0.0,0.0,0.0,True,3.573491642945359,0.0,0.0,0.0,-2.7850958736487907,0.0,0.0,0.0,,,,,0.0,2008.4324951171875,2008.4324951171875,2008.4324951171875,2008.4324951171875,2008.4324951171875,2005.1562722804715,2003.4513875430955,1.7048847373760054,0.6501199282545695,1.054764809121436,,2008.4324951171875,2017.627212336612,1999.2377778977632,16.66547253667092,11.880734040953389,-0.0,100.0,100.0,65.88372989386404,75.54106186007566,-1644880000.0,,,,,100.0,0.0,4051300000.0,1.2046059289610742,0.0,32580825.0,1.1314507843186905,0.0,2482132500.0,1.2805480771070843,0.0,84345375.0,1.211251950684907,4.916557591085759,-0.8492989633590644,0.438972094193558,0.9100073037114969,116.2887558996462,-0.0326363683421338,0.0892844405991421,-0.5728679414917879,23.652475079411264,0.5098635438701742,264.91149992867304,0.38467202774366
2014-09-21,2010.4000244140625,398.8210144042969,4579.7900390625,17.288000106811523,4880220000.0,26580100,3178490000.0,102163500.0,0.0,0.0,0.0,0.0,True,-2.46585445473928,0.0,0.0,0.0,-27.896081771720617,0.0,0.0,0.0,,,,,-0.8013323296818919,2008.8260009765625,2008.8260009765625,2008.8260009765625,2008.8260009765625,2008.8260009765625,2005.963003377947,2003.9661013853893,1.996901992557696,0.9194763411151948,1.0774256514425011,,2008.8260009765625,2016.981002864124,2000.6709990890008,16.66547253667092,11.880734040953389,-0.0,100.0,100.0,65.88372989386404,65.88372989386404,-1644880000.0,,,,,100.0,0.0,4217084000.0,1.1572498911570177,0.0,31380680.0,0.847021160790652,0.0,2621404000.0,1.2125143625324444,0.0,87909000.0,1.1621506330409856,5.040857807898908,-0.8467032959365588,0.438972094193558,0.8964675957630842,116.2887558996462,-0.1090475690254803,0.0870828162432391,-0.5410572067038792,23.069239469009503,0.5813410216844883,264.91149992867304,0.3427092178285786
2014-09-22,1994.2900390625,402.1520080566406,4527.68994140625,16.66866683959961,3349670000.0,24127600,1881520000.0,123211500.0,0.0,0.0,0.0,0.0,True,0.8352101649706567,-0.8013323296818919,-1.1376088687881205,-3.582445993668726,-9.226827589060992,-31.36231563331161,-40.80459589301838,20.602269890910165,,,,,-0.5776501564770165,2007.37001953125,2006.403340657552,2006.403340657552,2006.403340657552,2006.403340657552,2004.167162714032,2003.2493560281384,0.9178066858939928,0.9191424100709544,-0.0013357241769615,,2006.403340657552,2020.3340993282163,1992.472581986888,16.888627678294924,11.723749889368742,-0.0,100.0,100.0,11.61072317477876,47.79272765416895,-4994550000.0,,,,,100.0,0.0,4072515000.0,0.8225064855500839,0.0,30171833.33333333,0.7996729841850291,0.0,2498090000.0,0.7531834321421567,0.0,93792750.0,1.3136569724205762,4.959045333876877,-0.2104978745464627,0.4404652405246406,0.9709035495082264,119.64304393706414,0.7660347615505124,0.0888205714748516,0.0073067802719409,24.12622508605497,0.4506702786683393,271.6287982101757,0.8914647392138446
2014-09-23,1982.77001953125,435.7909851074219,4508.68994140625,16.694000244140625,3279350000.0,45099500,1847730000.0,84880500.0,0.0,0.0,0.0,0.0,True,8.364741783421215,-0.5776501564770165,-0.4196400426240032,0.1519821878065874,86.92078781146901,-2.099311275439076,-1.7958884306305545,-31.10992074603426,,,,,0.783249148610099,2001.6520263671875,2003.0271519252235,2003.0271519252235,2003.0271519252235,2003.0271519252235,2000.8752945320657,2001.73236813948,-0.8570736074141223,0.5638992065739391,-1.4209728139880613,,2003.0271519252235,2024.9562172859137,1981.0980865645329,16.585155319019393,10.891835268987087,4.354893642343516,42.87438744835061,95.91959910345362,0.0,25.831484356214265,-8273900000.0,,,,,71.46476221361642,0.0,3959205714.285714,0.8282848219195481,0.0,32304357.14285714,1.396081024010472,0.0,2405181428.571429,0.768228948573526,0.0,92519571.42857143,0.917432913808198,4.54981880600972,-0.4018753455114147,0.4397663279797033,0.9817389090818962,118.77141431258671,0.8436664371972961,0.0966557893248032,-0.2570207370347231,26.10464710280442,0.1261799461174085,270.0784638474377,0.923199364704808
2014-09-24,1998.300048828125,423.2049865722656,4555.22021484375,16.80933380126953,3313850000.0,30627700,1765260000.0,56242500.0,0.0,0.0,0.0,0.0,True,-2.8880814347395978,0.783249148610099,1.0320131577508107,0.6908683086271461,-32.0886040865198,1.05203775138365,-4.463314445292332,-33.73919804902186,,,,,-1.6168772358634451,1999.23203125,2002.436264038086,2002.436264038086,2002.436264038086,2002.436264038086,2000.4791028853056,2001.4781222645647,-0.9990193792591526,0.2513154894073207,-1.2503348686664737,,2002.436264038086,2023.011952564936,1981.860575511236,16.91193238049569,11.768346079059093,3.9656938063610654,49.59090182508244,92.61040644071282,48.41260541820269,20.007776197660483,-4960050000.0,-3.2698974609375,-0.1633666346259832,,,77.86451326436207,0.0,3878536250.0,0.8544073811350867,0.0,32094775.0,0.9542892885212624,0.0,2325191250.0,0.759189163472037,0.0,87984937.5,0.639228731622387,4.721825385407881,-0.4102228896896425,0.4386835223281668,0.9783650412211408,118.88038350914316,0.8339480237656262,0.0929054944902992,-0.2624628649667635,25.17678520610394,0.0818008622619064,270.99350091433814,0.8845322330424444
2014-09-25,1965.989990234375,411.5740051269531,4466.75,16.463333129882812,3273050000.0,26814400,1939610000.0,72513000.0,0.0,0.0,0.0,0.0,True,-2.7483091679796234,-1.6168772358634451,-1.942172072284432,-2.058384201761687,-12.450494160514824,-1.2311963426226311,9.876732039472946,28.92919055874117,,,,,0.8575824615237426,1990.3500244140623,1998.386678059896,1998.386678059896,1998.386678059896,1998.386678059896,1995.173085554393,1998.84937174381,-3.676286189416942,-0.5342048463575317,-3.1420813430594103,,1998.386678059896,2029.3835870343537,1967.3897690854376,18.011798538585282,10.26046163577766,8.47016055179568,9.558150637247602,86.67810245475103,0.0,16.137535139400896,-8233100000.0,-45.3699951171875,-2.25568746756476,,,63.83610860619487,0.0,3811260000.0,0.8587842340853156,0.0,31508066.666666668,0.8510328571942423,0.0,2282348888.888889,0.8498306325744336,0.0,86265833.33333333,0.8405761261217748,4.776759381652275,-0.1670130766981208,0.4401388011942407,0.9900338445212667,119.4162794814545,0.867030248774048,0.0921417149218006,-0.0887151482398805,24.999433703974542,0.1287950912543608,271.3150468839353,0.9029893224811536
2014-09-26,1982.8499755859373,404.4249877929688,4512.18994140625,16.440000534057617,2929440000.0,21460800,1637480000.0,56931000.0,0.0,0.0,0.0,0.0,True,-1.736994378879475,0.8575824615237426,1.017293141685793,-0.1417246170087205,-19.96539172981681,-10.498159209300194,-15.576842767360445,-21.48856067187952,,,,,0.0,1984.840014648437,1996.8330078125,1996.8330078125,1996.8330078125,1996.8330078125,1993.277222482323,1997.664231287672,-4.387008805348387,-1.304765638155703,-3.082243167192684,,1996.8330078125,2027.6649316961743,1966.0010839288257,18.180956134601512,9.43892595584917,7.791970880118637,9.558150637247598,81.1695344677865,31.65004537246628,26.68755026355632,-5303660000.0,-27.550048828125227,-1.3703764670493723,,,68.86227691047884,0.0,3723078000.0,0.7868328302549664,0.0,30503340.0,0.7035557417646723,0.0,2217862000.0,0.7383146471692107,0.0,83332350.0,0.683180061524726,4.9028869022331225,-0.0867873728469918,0.4394429315553083,0.9906369182338056,120.61130846548352,0.8762761670080111,0.0896294245243868,-0.0202054019551563,24.600059285591225,0.2097645030056472,274.4640994420077,0.9015546681219836
2014-09-27,1982.8499755859373,399.5199890136719,4512.18994140625,16.440000534057617,2929440000.0,15029300,1637480000.0,56931000.0,0.0,0.0,0.0,0.0,True,-1.2128327693262777,0.0,0.0,0.0,-29.9685939014389,0.0,0.0,0.0,,,,,0.0,1982.552001953125,1994.961010742188,1995.5618230646307,1995.5618230646307,1995.5618230646307,1991.67303065211,1996.566879013469,-4.893848361359005,-2.022582182796364,-2.871266178562642,,1995.5618230646307,2026.00269766628,1965.120948462982,18.180956134601512,9.43892595584917,7.791970880118637,9.558150637247598,76.05443562274802,31.65004537246628,21.10003024831085,-5303660000.0,-27.550048828125227,-1.3703764670493723,,,68.86227691047884,0.0,3650929090.909091,0.8023820586640212,0.0,29096609.09090909,0.5165309797111629,0.0,2165100000.0,0.7563068680430465,0.0,80932227.27272727,0.7034404206886907,4.963080772206576,-0.0074145272248864,0.4394429315553083,0.991091894978426,120.61130846548352,0.8837735941621412,0.0885423694927964,0.0489380445492575,24.301701705301884,0.288137544896326,274.4640994420077,0.9031330449300428
